customer_id,first_name,last_name,email,phone,street_address,city,postal_code,country,sign_up_date,lease_start,lease_end,unit_id,unit_size,monthly_fee,payment_status,last_payment_date,notes
C100654,Evelyn,Wilson,evelyn.wilson@hotmail.com,692445475,Market Rd 77,Rotterdam,7343 AC,NL,29.09.2022,30-Dec-2024,05-31-2024,u1495,10,292.18,Overdue,,
C100836,Evelyn,Williams,ewilliams@yahoo.com,615308703,Hoofdstraat 188,Amsterdam,7961 AC,Netherlands,2016/08/19,2016/08/06,2018-09-29,#241,unknown,282.6,Overdue,10-19-2021,Customer asked for discount
C101286,James,Anderson,james95@hotmail.com,475740961,Hoofdstraat 96,Leiden,5614 AB,NL,2020/05/08,2017-06-07,10-08-2019,45A,5,435.54,suspended,20220813,警告: unpaid
C100465,Amelia,Hernandez,ameliahe@gmail.com,+31 6 29335287,Vijzelstraat 190,Eindhoven,6744 AA,NL,2022-02-01,2023-04-18,2018-02-13,U1001,unknown,277.84,late,2022-11-18,Key lost
C101050,Amelia,Garcia,ameliaga@hotmail.com,992711083,Oudeweg 175,Amstelveen,1622 AC,Netherlands,20230606,27-Oct-2021,21/02/2023,#281,15,538.48,suspended,2018-04-10,Moved out
C100199,Amelia,Rodriguez,ameliaro@yahoo.com,0031-6-21986550,Hoofdstraat 49,Rotterdam,3767 B,Nederland,20201112,2017-04-26,08-25-2019,Unit 111,5,518.64,late,2019-09-12,
C101037,James,Jackson,james1@outlook.com,0031-6-22983587,Main St 21,The Hague,9890 AB,Ned.,2024-05-05,10-04-2017,19.11.2025,U1476 - ,15,318.66,late,25.07.2020,Key lost
C101418,Olivia,Johnson,ojohnson@outlook.com,0031-6-74364967,Oudeweg 71,Alkmaar,6016 AB,Netherlands,10.06.2016,20160612,29/06/2024,U1475,15m2,45.63,PAID,20220821,
C101249,Isabella,Davis,isabella6 at gmail.com,658282113,Stationsplein 104,The Hague,9017 AA,NL,2024/07/19,02.04.2019,20250918,#307,15,260.37,paid,28/07/2024,Key lost
C100862,Alexander,Thomas,alexander.thomas@hotmail.com,+31 6 70341163,Hoofdstraat 73,Leiden,1474 AC,Ned.,30/06/2022,15/10/2018,20180916,u1278,unknown,240.12,late,18/10/2024,Key lost
C101333,Evelyn,Hernandez,ehernandez@hotmail.com,0031-6-41440221,Langestraat 68,Leiden,9657 AB,NL,20190204,2021/04/18,2026/04/08,484A,unknown,477.57,pending,24.09.2018,
C101058,Sophia,Brown,sophiabr@inboxstorage.eu,PHONE473,Baker St 190,Utrecht,9846 B,Netherlands,28-Mar-2024,22.08.2019,2019/08/06,u1061,15,50.56,pending,2024-05-22,Prefers email
C101536,Evelyn,Anderson,eanderson@outlook.com,302333536,Dorpsweg 176,The Hague,4888 AC,Nederland,18.02.2019,04-28-2023,16/04/2019,Unit 444,—,356.1,Overdue,20221013,Customer asked for discount
C101106,Ava,Lopez,alopez@outlook.com,680729944,Vijzelstraat 58,Haarlem,9368 B,Nederland,11-11-2018,01-22-2024,20210526,Unit 242,unknown,285.11,paid,2019/11/22,telefono incorrecto
C100591,William,Taylor,william73@hotmailcom,0031-6-90395728,Princenhagelaan 139,Amsterdam,3916 AC,Ned.,2020/05/21,2022/11/27,2020/08/22,186A,15,411.71,paid,04.04.2019,Pays cash
C101009,Evelyn,Martin,evelynma@hotmail.com,0031-6-53007232,Baker St 92,Alkmaar,3945 AC,Nederland,2025/03/01,20230411,27/11/2024,u1027,—,392.45,overdue,2019-07-29,Pays cash
C101657,Ava,Moore,ava.moore@inboxstorage.eu,0031-6-42089629,Dorpsweg 40,Alkmaar,9021 AB,Nederland,13.10.2021,2017-07-28,16.10.2023,u1374,—,433.84,pending,02-08-2020,Moved out
C101677,Sophia,Jones,sophia.jones@yahoo.com,+31 6 31960188,Stationsplein 124,Leiden,8875 B,Ned.,11/12/2022,2016-02-01,20180123,u1107,—,486.31,PAID,2022-01-23,警告: unpaid
C101573,Benjamin,Lopez,blopez@example.com,PHONE137 ext 871,Main St 34,Amsterdam,9704,Netherlands,2022-07-02,10-Feb-2024,28/07/2018,Unit 261,10,464.86,Overdue,2024-07-12,警告: unpaid
C102037,Charlotte,Anderson,canderson@gmail.com,0031-6-44008728,Oudeweg 11,Eindhoven,3246 AC,Ned.,31/03/2016,05-18-2024,20271129,#57,12 sqm,185.67,PAID,09/05/2024,Key lost
C101165,Oliver,Jackson,oliver.jackson@outlook.com,970903552,Vijzelstraat 85,Amsterdam,2370 B,Ned.,08-Sep-2017,06/09/2018,17/04/2020,Unit 299,—,423.33,overdue,17/01/2024,Key lost
C100043,Miller,Henry,miller.henry@yahoo.com,0031-6-13767426,Oudeweg 194,Rotterdam,4264 AB,Ned.,2019/03/31,2021-07-02,20210521,#300,unknown,139.0,overdue,20250308,telefono incorrecto
C101226,Oliver,Hernandez,oliverhe@yahoo.com,PHONE317,Stationsplein 109,Amstelveen,3995,Ned.,04-13-2023,2020/10/30,2023/10/19,u1205,5 sqm,357.34,late,20210221,警告: unpaid
C100274,Alexander ter,Anderson,alexander ter.anderson@inboxstorage.eu,0031-6-91381074,Vijzelstraat 170,Rotterdam,7365 AA,Ned.,02-22-2022,02-16-2025,16/08/2021,#388,10 sqm,21.07,late,24.09.2018,telefono incorrecto
C101730,Evelyn,Garcia,evelynga@outlook.com,PHONE559,Vijzelstraat 72,Rotterdam,6685 AC,Ned.,07.06.2019,09-Mar-2021,16.10.2027,#477,5m2,358.37,suspended,2024-02-15,telefono incorrecto
C100101,Oliver,Anderson,oanderson@example.com,595616420,Vijzelstraat 167,Thhe Hague,8711 AC,Netherlands,10-18-2017,07-01-2016,2024-08-18,Unit 55,—,399.36,Overdue,10/11/2021,警告: unpaid
C101404,Henry,Wilson,henry95@example.com,PHONE238,Baker St 45,Rotterdam,6495 AA,Ned.,20200101,2016/07/19,03/01/2020,u1042,unknown,154.23,late,2025-08-31,警告: unpaid
C101712,Benjamin,Martinez,benjamin9@outlook.com,612999108,Oudeweg 134,Leiden,5360 AA,Nederland,22.06.2017,06-07-2018,2021-04-12,45A,1 sqm,65.4,suspended,28.11.2018,Customer asked for discount
C102000,Alexander,Jackson,alexander66@example.com,PHONE436,Princenhagelaan 18,Haarlem,1516 AB,NL,20241214,21.02.2019,05.02.2024,Unit 106,10m2,314.62,pending,19/01/2024,
C100107,Noah,Hernandez,nhernandez@outlook.com,041644859,Dorpsweg 176,Utrecht,7082,NL,17-Apr-2021,05-12-2018,20260128,U1476 - ,unknown,25.21,overdue,01-23-2018,Key lost
C101554,Jones,Olivia,jones.olivia@example.com,667466489,Main St 183,Haarlemm,1385 AB,Netherlands,23-Apr-2023,03-15-2024,20241122,u1446,—,177.16,PAID,2021-07-27,Moved out
C100497,Sophia,Wilson,sophiawi@hotmail.com,620599447,Stationsplein 107,Haarlem,1238,Netherlands,09-01-2017,20210703,2026-11-19,Unit 436,8 sqm,409.67,overdue,07-16-2020,Pays cash
C102188,Mia,Smith,msmith at example.com,641185206,Baker St 166,The Hague,3107 AA,Netherlands,2022-12-07,2018-06-29,2023/04/15,358A,15 sqm,367.49,pending,23/11/2018,Moved out
C101517,Harper,Moore,hmoore@example.com,06-92497899,Hoofdstraat 171,Haarlemmermeer,8468 AC,Nederland,11/02/2022,07-12-2021,12-Jul-2024,u1325,5m2,412.22,Overdue,20231203,Key lost
C101846,Ava,Jones,ava98@yahoo.com,+31 6 83997043,Vijzelstraat 9,Eindhoven,6496 AC,NL,20210723,2021/04/12,18-Jul-2020,Unit 390,5m2,455.76,pending,08-Apr-2020,Key lost
C100855,Charlotte,Wilson,charlottewi@example.com,+31 6 83294807 ex 580,Baker St 16,Haarlem,8546 AA,NL,19-Dec-2020,2019/10/19,10-21-2027,459A,—,285.35,overdue,2019-10-28,Key lost
C101190,Isabella,Moore,isabella.moore@gmail.com,0031-6-26380869,Oudeweg 66,Amsterdam,7454 AB,Ned.,10/06/2022,20160702,20240910,#387,—,312.33,overdue,18/03/2022,Moved out
C101411,Harper,Jackson,harper51@example.com,PHONE423,Princenhagelaan 94,Haarlem,4011,Ned.,17/01/2021,2019/04/14,24-Apr-2020,U1173,10,132.92,overdue,17.12.2019,Customer asked for discount
C102050,Henry,Anderson,handerson@inboxstorage.eu,0031-6-44978879,Oudeweg 89,The Hague,5013 AA,NL,2020-07-31,16.07.2021,13.09.2024,394A,5,108.47,suspended,22-Oct-2018,
C101989,Amelia,Moore,amoore@yahoo.com,06-68260483,Oudeweg 127,Haarlemmermeer,8904,Ned.,05-06-2019,31.07.2020,04-Jul-2019,288A,15 sqm,456.63,suspended,18/06/2020,
C101673,Evelyn,Davis,evelynda@gmail.com,579533517,Princenhagelaan 76,The Hague,4247 AA,NL,04.12.2017,2017-08-02,01-Jun-2022,Unit 317,10,39.06,paid,11-28-2018,telefono incorrecto
C100940,William,Thomas,williamth@yahoo.com,06-66884487,Dorpsweg 126,Eindhoven,5026 AC,Nederland,2025-10-05,02-09-2025,active,u1181,15m2,396.71,late,20200313,telefono incorrecto
C100712,Charlotte,Jackson,cjackson@example.com,06-58181585,Langestraat 87,Leiden,6587 AA,Nederland,30/12/2025,09.02.2016,13/03/2022,#279,—,484.14,suspended,20200519,Moved out
C100072,Hernandez,Liam,hliam@outlook.com,+31 6 91567164,Hoofdstraat 24,The Hague,4666,Netherlands,03-22-2023,24.03.2020,17-Feb-2026,U1335,10m2,157.32,paid,22/08/2024,Customer asked for discount
C100500,Oliver,Martinez,oliver.martinez@example.com,0031-6-94738793,Stationsplein 123,Utrecht,5867,Netherlands,14.07.2017,2019/07/05,2018/10/12,Unit 114,15,480.91,overdue,04.12.2021,Key lost
C101428,Evelyn,Rodriguez,evelynro@hotmail.com,PHONE193,Stationsplein 32,Eindhoven,3379 B,Ned.,01.03.2018,2019/04/29,08-20-2027,U1448,4 sqm,127.99,suspended,30-Jun-2019,telefono incorrecto
C101375,Harper,Anderson,harperan@gmail.com,,Hoofdstraat 70,Rotterdam,5196 AC,Netherlands,13-Jul-2019,17.11.2024,20221108,337A,unknown,54.97,Overdue,20231013,Key lost
C100873,Mia,Williams,miawi@hotmail.com,PHONE422,Stationsplein 63,The Hague,7190 B,Nederland,2021/10/24,20230711,21/09/2023,#93,—,500.06,pending,20231222,Prefers email
C100481,Noah,Wilson,noah.wilson@gmail.com,+31 6 38951592 ext 509,Dorpsweg 154,Amsterdam,8922,Ned.,20220619,04.09.2023,21-May-2026,28A,15m2,541.48,PAID,20250209,Prefers email
C101263,Mia,Brown,mbrown@gmail.com,PHONE893,Main St 102,Amstelveen,3774 AC,Netherlands,19-Jul-2022,10/09/2019,2019/07/15,Unit 401,5m2,529.59,overdue,20220129,
C100506,Sophia,Rodriguez,srodriguez@outlook.com,PHONE380,Stationsplein 161,Rotterdam,9110 B,NL,22.04.2019,09-07-2024,13.09.2026,u1500,15,202.88,pending,06.08.2023,Prefers email
C100939,Charlotte,Gonzalez,charlotte46@hotmail.com,06-14575873,Hoofdstraat 84,Haarlem,8598 AB,Ned.,27/06/2018,2019/02/18,2027/06/05,#253,12 sqm,400.36,overdue,25.05.2021,Pays cash
C102085,Emma,Martinez,emartinez@example.com ,+31 6 46272799,Main St 194,Haarlem,6761 AA,Netherlands,2025/10/03,20220313,2020/12/24,u1209,10,429.01,suspended,11/11/2019,telefono incorrecto
C101356,Noah,Thomas,noah92@gmail.com,102464063,Oudeweg 14,Eindhoven,2045,Netherlands,01/02/2024,2020-01-23,20/02/2018,#152,unknown,394.15,overdue,15.11.2023,telefono incorrecto
C102193,Sophia,Davis,sdavis@hotmail.com,06-51446949,Oudeweg 75,Eindhoven,6239 AB,Ned.,2018-04-21,20170619,20260628,U1184 ,10m2,488.27,overdue,23/11/2024,Customer asked for discount
C102065,Lucas,Wilson,lwilson@yahoo.com,,Vijzelstraat 59,Haarlem,1060,Nederland,01-05-2023,24-Jan-2017,17-Aug-2027,145A,unknown,135.58,PAID,17/10/2021,Pays cash
C101558,Benjamin,Thomas,bthomas@gmail.com,349120987,Dorpsweg 162,Rotterdam,6223 AC,Netherlands,2019-11-21,09-Dec-2019,11.11.2024,Unit 55,5m2,515.81,Overdue,2021/07/03,Pays cash
C102032,Amelia,Wilson,ameliawi@hotmail.com,+31 6 67522467,Oudeweg 74,Alkmaar,6450 B,Nederland,2024/07/19,11-17-2022,29/03/2023,U1280,—,283.07000000000005,late,27-Jan-2022,Customer asked for discount
C101689,Henry,Anderson,handerson@gmail.com,+31 6 47825199,Stationsplein 171,Amstelveen,6532 AB,Netherlands,23-Mar-2019,30.01.2025,03/04/2027,#296,unknown,349.39,overdue,11.07.2021,Pays cash
C101114,Harper,Thomas,harperth@inboxstorage.eu,PHONE280,Vijzelstraat 85,Leiden,9302 AC,Ned.,12-Dec-2022,15.03.2025,12/09/2026,16A,—,523.37,PAID,20210923,警告: unpaid
C100311,Liam,Miller,,0031-6-72839516,Oudeweg 43,The Hague,9762 AB,Nederland,22/11/2021,2024/01/15,20260711,#57,5m2,217.96,suspended,2022/10/16,Prefers email
C101376,Sophia,Gonzalez,sophia.gonzalez@inboxstorage.eu,622866988,Main St 45,Alkmaar,4928 AB,Ned.,27-Nov-2018,03/07/2025,19/09/2021,440A,—,104.23,Overdue,2019/06/14,Key lost
C100405,Isabella,Smith,isabella.smith@inboxstorage.eu,607204094 ext 967,Princenhagelaan 25,Amsterdam,6089,Ned.,01-Aug-2020,2016/12/01,24/01/2021,u1492,10,456.57,paid,2024/04/24,警告: unpaid
C101934,Lucas,Smith,lsmith@hotmail.com,06-66792719,Princenhagelaan 123,Alkmaar,1651 B,Netherlands,15-Jan-2016,09.07.2021,06/09/2018,u1320,10m2,409.6,pending,19.08.2023,Key lost
C101681,Evelyn,Wilson,evelyn64@hotmail.com,+31 6 38019656,Princenhagelaan 71,Amsterdam,4201 AB,Netherlands,25/01/2022,07/11/2022,03-03-2020,295A,3 sqm,422.54,overdue,2025-03-28,警告: unpaid
C101357,Elijah,Brown,elijah.brown@example.com,+31 6 19183878,Hoofdstraat 79,Haarlemmermeer,1068 AC,Netherlands,2022/05/12,16-Jan-2023,active,452A,15,417.32,Overdue,05/01/2022,Prefers email
C101467,Elijah,Gonzalez,elijah.gonzalez@example.com,0031-6-81283184,Main St 193,Amstelveen,2716 AC,Nederland,10.09.2016,2024/08/05,08.02.2027,#284,unknown,314.14,suspended,05-01-2020,Key lost
C101997,Lucas,Jones,ljones@yahoo.com,0031-6-01917705,Oudeweg 54,Amsterdam,6872 B,Netherlands,05/08/2017,20200530,04-07-2023,#296,10m2,388.94,overdue,03-04-2023,Prefers email
C100309,Alexander,Hernandez,alexanderhe@yahoo.com,+31 6 94520641,Hoofdstraat 147,Haarlem,1063 AA,NL,18/05/2022,23.07.2017,07.02.2025,u1181,—,352.47,overdue,2018-05-05,telefono incorrecto
C100226,Brown,William,bwilliam@outlook.com,PHONE313,Langestraat  8,Haarlem,4680 AB,Ned.,2020-08-02,22-Apr-2023,14.05.2021,Unit 286,5,522.45,late,2021-12-07,警告: unpaid
C100743,Oliver,Smith,osmith@outlook.com,682954637,Market Rd 61,Eindhoven,3893 AC,Nederland,09.05.2024,2025-04-27,31.05.2019,Unit 270,2 sqm,418.57,overdue,2019-07-04,telefono incorrecto
C100806,Liam,Smith,liamsm@example.com,+31 6 02152620,Dorpsweg 21,Alkmaar,9397 AB,Netherlands,07-23-2018,26-Jun-2025,2024-12-09,u1303,unknown,401.17,pending,2023-09-09,Key lost
C102014,Lucas,Martinez,lucas.martinez@hotmail.com,+31 6 87125943,Baker St 12,Utrecht,3629 AC,Nederland,23/05/2017,2022-04-16,2024-12-18,#72,3 sqm,147.44,late,04-04-2020,
C100990,Noah,Hernandez,nhernandez at hotmail.com,249148596,Langestraat 168,Amstelveen,6542 AC,Ned.,20180702,2022/12/08,18.09.2020,Unit 8,10m2,525.82,overdue,29/03/2022,Customer asked for discount
C101453,Evelyn,Taylor,evelynta@gmail.com,0031-6-12784104,Hoofdstraat 167,Rotterdam,5640 AA,Ned.,2018/12/05,03-Jul-2024,20201217,#241,10 sqm,450.36,Overdue,12-04-2019,Customer asked for discount
C101810,Harper,Taylor,htaylor@example.com,686662144,Market Rd 86,Haarlemmermeer,7700 AB,Ned.,02-23-2024,08-Feb-2021,2027/11/17,#351,unknown,298.01,paid,20240805,Pays cash
C101094,Lucas,Johnson,lucas16@example.com,499352414,Main St 7,Eindhoven,9528 AA,Ned.,06-04-2019,2021/12/11,09/11/2022,u1217,—,227.08,Overdue,20191003,Pays cash
C101420,Benjamin,Anderson,benjamin57@yahoo.com,PHONE205,Stationsplein 145,Alkmaar,2926 AA,Ned.,2023-08-17,05.03.2017,04/05/2021,Unit 105,15 sqm,455.83,Overdue,2020/05/25,Key lost
C101067,William,Martinez,william.martinez@inboxstorage.eu,,Oudeweg 136,Haarlem,7947 AC,NL,16/08/2018,01-Mar-2023,2024-10-23,18A,5m2,347.96,Overdue,2020/07/15,
C100148,Sophia,Anderson,sophia50@gmail.com,664343697,Hoofdstraat 109,Haarlem,8165 AC,NL,07-25-2018,02-10-2020,22/11/2019,#438,—,301.4,paid,2022-02-02,Key lost
C100865,James,Jones,james.jones at yahoo.com,+31 6 64439015,Princenhagelaan 105,Amstelveen,1646 B,Netherlands,04-21-2020,2020-06-08,18-Jul-2025,#431,unknown,277.05,Overdue,,警告: unpaid
C101290,Olivia,Moore,oliviamoore@examplecom,663724380,Stationsplein 66,Amstelveen,4255,Nederland,22.02.2019,22.04.2025,04/01/2018,#227,—,420.8,late,19.04.2021,Key lost
C102145,Lucas,Thomas,lucas4@outlook.com,,Vijzelstraat 15,The Hague,1349 AC,Nederland,24.12.2019,19/01/2022,05-23-2024,295A,—,283.07000000000005,overdue,25-Jun-2024,Key lost
C100291,Henry,Taylor,henryta@outlook.com,PHONE469,Princenhagelaan 103,Alkmaar,3706 AA,Netherlands,18/02/2021,22/02/2019,2026/07/03,u1389,unknown,256.82,pending,08-14-2024,Prefers email
C100692,Emma,Gonzalez,emmago@inboxstorage.eu,06-05846070,Dorpsweg 183,Haarlemmermeer,8968 AC,NL,20210902,03/08/2019,2024/08/15,U1342,10 sqm,245.7,PAID,,警告: unpaid
C100818,Harper,Anderson,harperan@example.com,601376835,Langestraat 41,Haarlem,9069 AA,NL,20250129,04-Apr-2025,02-Dec-2026,U1233,15 sqm,447.75,PAID,2020-02-27,Prefers email
C100704,Sophia,Garcia,sgarcia@example.com,389252914,Stationsplein 193,The  Hague�,3614,Netherlands,27/10/2021,20161210,14-Nov-2025,u1353,10,489.46,Overdue,20221125,telefono incorrecto
C101086,William,Rodriguez,william.rodriguez@yahoo.com,06-41117234,Baker St 57,Rotterdam,9465 B,Netherlands,20210524,2016/11/24,17-May-2018,U1480,—,482.94,suspended,10-01-2018,Key lost
C102021,Mia,Jones,mia.jones@example.com,+31 6 17666552,Oudeweg 31,indhoven,8798 AC,NL,20161123,2018-11-07,16/06/2018,U1448,10,536.6,pending,,
C101100,Ava,Thomas,athomas@yahoo.com,685955149,Hoofdstraat 21,Leien,8548 B,Netherlands,07-Sep-2022,16-May-2020,20250822,u1113,2 sqm,102.63,Overdue,2022-10-11,Pays cash
C100575,Liam,Jones,liamjo@example.com,0031-6-03024130,Market Rd 190,Rotterdam,8838 B,Netherlands,29/05/2023,2020-10-16,26-Apr-2024,u1205,—,329.36,pending,10-Dec-2021,警告: unpaid
C100557,Olivia,Gonzalez,olivia.gonzalez@gmail.com,310550315,Baker St 100,Leiden,1252 B,Ned.,01-30-2025,2023-04-06,2020/12/20,U1117,unknown,31.14,late,19-Feb-2023,
C101304,Lucas,Jones,lucas.jones@outlook.com,06-24056876,Langestraat 32,Rotterdam,6161,Netherlands,24.06.2016,2021-05-17,indefinite,u1262,5m2,223.23,Overdue,24.05.2020,Moved out
C100701,Olivia ter,Martinez,oliviater75@hotmail.com,06-18629436,Vijzelstraat 176,Amsterdam,3123 AA,Netherlands,20200930,20201111,07/10/2021,Unit 230,15,154.85,paid,2024-08-08,警告: unpaid
C101645,Noah,Smith,noah57@example.com,0031-6-09468004,Langestraat 91,Haarlem,7759 B,NL,07-Oct-2019,08-23-2017,12-09-2021,Unit 341,unknown,103.29,suspended,2020-12-10,Pays cash
C101362,Isabella,Martin,isabella.martin@yahoo.com,720769536,Oudeweg 176,Amstelveen,8661,Nederland,18/10/2024,08-Jun-2025,2023-05-22,Unit 114,—,297.9,late,01.03.2024,Pays cash
C101505,Harper,Wilson,hwilson@yahoo.com,269280722,Market Rd 179,Eindhoven,9483,NL,2019-05-22,12/03/2020,23.09.2020,u1217,—,524.81,Overdue,2020/10/05,Pays cash
C101593,Liam,Jackson,,0031-6-27920545,Main St 38,Haarlemmermeer,1926 B,Nederland,19-Feb-2016,20170930,20180127,Unit 345,10m2,108.38,overdue,05.06.2018,Key lost
C102197,Noah,Anderson,noah.anderson@gmail.com,,Vijzelstraat 49,The Hague,9706,NL,14/08/2018,20200606,2024-09-13,404A,unknown,218.04,suspended,2024-05-31,Prefers email
C100748,Benjamin,Thomas,benjamin.thomas@gmail.com,685555505,Vijzelstraat 127,Alkmaar,1050 AC,Netherlands,2016-12-21,2021-08-15,01.01.2018,U1458,15m2,511.34,pending,2023/11/25,Pays cash
C101368,Noah,Davis,noah7@example.com,PHONE424,Baker St 77,Haarlem,9535 B,Netherlands,2024-09-16,16-Feb-2025,20250320,U1475,—,52.58,late,,Prefers email
C101999,Harper,Brown,harperbr@yahoo.com,PHONE216,Princenhagelaan 8,Amstelveen,4003,Netherlands,06-Aug-2019,11/08/2025,2019-11-01,u1174,—,231.53,late,01-17-2021,Customer asked for discount
C100167,Alexander,Moore,alexander96@gmail.com,06-14084993,Stationsplein 134,Haarlemmermeer,4610 AC,NL,17/04/2023,31/10/2021,20240417,U1009,unknown,490.26,overdue,2024/05/08,警告: unpaid
C100730,Noah,Wilson,nwilson@example.com,686512054,Oudeweg 97,Rotterdam,1270 AB,Nederland,01-Mar-2018,29-May-2017,06-27-2022,394A,4 sqm,130.46,suspended,05.05.2022,Moved out
C101202,Lucas,Smith,lucas61@gmail.com,PHONE718,Stationsplein 23,Amstelveen,3199 AA,NL,20251120,2022-09-27,2022/06/20,451A,—,283.07000000000005,late,20200319,Prefers email
C100286,Lucas,Miller,lmiller@hotmail.com,06-21914390,Stationsplein 172,Eindhoven,8679 AC,Ned.,2025/09/06,29/07/2025,2021/03/29,257A,4 sqm,338.07,suspended,2024-05-24,Prefers email
C101210,Charlotte,Gonzalez,charlottego@inboxstorage.eu,+31 6 33989772,Princenhagelaan 23,Utrecht,8645 AC,Nederland,2020-10-21,21.03.2023,2020-12-12,U1136,—,108.91,paid,25/02/2020,Customer asked for discount
C101896,Olivia,Thomas,olivia.thomas@outlook.com,662825207,Vijzelstraat 95,Eindhoven,4171 AB,Netherlands,25.05.2024,2024/02/24,02-17-2024,u1445,5m2,377.02,Overdue,09-24-2025,Customer asked for discount
C101025,Amelia,Taylor,amelia82@yahoo.com,869559616,Princenhagelaan 187,Haarlemmermeer,1691,Nederland,15/09/2016,2025-06-10,2025-01-14,#284,15m2,405.96,overdue,04-13-2022,警告: unpaid
C100628,Sophia,Lopez,sophia51@example.com,06-65995990,Dorpsweg 16,The Hague,4385 AB,Netherlands,05-20-2023,02.12.2016,07/08/2025,#177,unknown,495.25,suspended,02-08-2020,Prefers email
C100598,Olivia,Taylor,oliviata@gmail.com,0031-6-20821240,Oudeweg 84,Amsterdam,3172,Netherlands,20250610,11-27-2021,2024/07/26,Unit 132,—,167.34,overdue,20230325,Moved out
C101917,Emma,Jackson,emmaja@outlook.com,981186761 ext 971,Hoofdstraat 20,Leiden,5634 AA,Netherlands,2022-07-25,29/08/2024,11.03.2019,U1052,—,73.18,Overdue,23.01.2022,Moved out
C100377,William,Martin,william.martin@gmail.com,+31 6 43449975,Oudeweg 83,Eindhoven,1671 B,Netherlands,02-Apr-2019,26.04.2018,02.07.2021,#483,—,265.56,PAID,2020-11-13,telefono incorrecto
C101937,Alexander,Lopez,alopez@example.com,PHONE193,Main St 188,Amsterdam,7088,Ned.,2021-05-08,2020/01/17,active,Unit 59,12 sqm,283.98,pending,29-Jan-2018,telefono incorrecto
C101393,Martinez,Liam,mliam@yahoo.com,PHONE613,Main St 113,Leiden,3106 B,Nederland,04-Feb-2024,2021/09/13,2018-02-09,Unit 49,—,183.43,overdue,20220820,Pays cash
C101877,Ava,Miller,ava.miller@gmail.com,PHONE204,Stationsplein 186,Rotterdam,2923 B,NL,08-06-2016,24.04.2025,active,#285,—,431.99,paid,2024/05/07,telefono incorrecto
C101231,Isabella,Brown,,0031-6-78121604,Main St 170,Haarlem,4404 AC,Netherlands,2018/03/04,20191217,21/10/2024,#425,unknown,310.42,paid,2023/10/27,Key lost
C101537,Lucas,Brown,lbrown@gmail.com,603084490,Vijzelstraat 175,Utrecht,4226 AC,Ned.,2021/09/01,05.04.2024,10.05.2020,U1292,10,97.56,pending,08-07-2023,telefono incorrecto
C101779,Liam,Moore,liam.moore@example.com,+31667802890,Princenhagelaan 110,Haarlem,3916 AC,NL,20241106,20220412,20270904,#228,10m2,351.98,Overdue,09-Nov-2018,telefono incorrecto
C100041,Noah,Taylor,noah.taylor@example.com,06-81793355,Main St 43,Eindhoven,2835 AB,Ned.,20170908,2018/04/16,04-03-2018,U1214,10,242.67,paid,2018-09-15,Key lost
C101355,Alexander,Gonzalez,alexandergo@yahoo.com,PHONE873,Hoofdstraat 138,Rotterdam,6150 B,Ned.,05-17-2021,2019-08-29,2023-10-10,Unit 347,10,363.35,late,21/07/2020,Key lost
C102100,Mia,Hernandez,miahe@hotmail.com,0031-6-95960280,Oudeweg 88,Rotterdam,8244 AC,Ned.,03-31-2021,2016-04-19,20270720,451A,5m2,330.66,pending,27/07/2018,Prefers email
C101545,Ava,Rodriguez,ava99@example.com,06-89004337,Vijzelstraat 78,Leiden,2914 AC,Netherlands,20190204,13.06.2020,19.10.2027,U1453,5 sqm,159.79,late,2022-11-17,
C101298,Charlotte,Martinez,charlotte50@hotmail.com,652656284,Langestraat 147,Utrecht,2000 AA,Ned.,2024/11/25,20211116,2021/10/11,u1380,12 sqm,473.78,paid,2019/02/13,Prefers email
